dham,date,month,day_of_week,day_of_season,is_weekend,is_festival,weather_code,pass_quota_pct,crowd_level
gangotri,2021-08-09,8,0,101,0,0,1,0.2722,Low
kedarnath,2021-08-09,8,0,101,0,0,1,0.5289,Medium
badrinath,2021-08-09,8,0,101,0,0,1,0.3942,Low
yamunotri,2021-08-10,8,1,102,0,0,0,0.01,Low
gangotri,2021-08-10,8,1,102,0,0,0,0.01,Low
kedarnath,2021-08-10,8,1,102,0,0,0,0.0757,Low
badrinath,2021-08-10,8,1,102,0,0,0,0.184,Low
yamunotri,2021-08-11,8,2,103,0,0,0,0.0695,Low
gangotri,2021-08-11,8,2,103,0,0,0,0.2112,Low
kedarnath,2021-08-11,8,2,103,0,0,0,0.01,Low
badrinath,2021-08-11,8,2,103,0,0,0,0.0637,Low
yamunotri,2021-08-12,8,3,104,0,0,1,0.2959,Low
gangotri,2021-08-12,8,3,104,0,0,1,0.4205,Medium
kedarnath,2021-08-12,8,3,104,0,0,1,0.4354,Medium
badrinath,2021-08-12,8,3,104,0,0,1,0.3545,Low
yamunotri,2021-08-13,8,4,105,0,0,0,0.2357,Low
gangotri,2021-08-13,8,4,105,0,0,0,0.2023,Low
kedarnath,2021-08-13,8,4,105,0,0,0,0.1484,Low
badrinath,2021-08-13,8,4,105,0,0,0,0.0545,Low
yamunotri,2021-08-14,8,5,106,1,0,0,0.2932,Low
gangotri,2021-08-14,8,5,106,1,0,0,0.276,Low
kedarnath,2021-08-14,8,5,106,1,0,0,0.0757,Low
badrinath,2021-08-14,8,5,106,1,0,0,0.0867,Low
yamunotri,2021-08-15,8,6,107,1,0,2,0.4244,Medium
gangotri,2021-08-15,8,6,107,1,0,2,0.3321,Low
kedarnath,2021-08-15,8,6,107,1,0,2,0.4497,Medium
badrinath,2021-08-15,8,6,107,1,0,2,0.3764,Low
yamunotri,2021-08-16,8,0,108,0,0,0,0.01,Low
gangotri,2021-08-16,8,0,108,0,0,0,0.0953,Low
kedarnath,2021-08-16,8,0,108,0,0,0,0.0838,Low
badrinath,2021-08-16,8,0,108,0,0,0,0.0837,Low
yamunotri,2021-08-17,8,1,109,0,0,0,0.1768,Low
gangotri,2021-08-17,8,1,109,0,0,0,0.124,Low
kedarnath,2021-08-17,8,1,109,0,0,0,0.1653,Low
badrinath,2021-08-17,8,1,109,0,0,0,0.0603,Low
yamunotri,2021-08-18,8,2,110,0,0,2,0.4359,Medium
gangotri,2021-08-18,8,2,110,0,0,2,0.2363,Low
kedarnath,2021-08-18,8,2,110,0,0,2,0.4644,Medium
badrinath,2021-08-18,8,2,110,0,0,2,0.435,Medium
yamunotri,2021-08-19,8,3,111,0,0,2,0.3765,Low
gangotri,2021-08-19,8,3,111,0,0,2,0.3117,Low
kedarnath,2021-08-19,8,3,111,0,0,2,0.2615,Low
badrinath,2021-08-19,8,3,111,0,0,2,0.2162,Low
yamunotri,2021-08-20,8,4,112,0,0,2,0.4469,Medium
gangotri,2021-08-20,8,4,112,0,0,2,0.4063,Medium
kedarnath,2021-08-20,8,4,112,0,0,2,0.2428,Low
badrinath,2021-08-20,8,4,112,0,0,2,0.4572,Medium
yamunotri,2021-08-21,8,5,113,1,0,0,0.182,Low
gangotri,2021-08-21,8,5,113,1,0,0,0.2284,Low
kedarnath,2021-08-21,8,5,113,1,0,0,0.0664,Low
badrinath,2021-08-21,8,5,113,1,0,0,0.0707,Low
yamunotri,2021-08-22,8,6,114,1,0,0,0.1019,Low
gangotri,2021-08-22,8,6,114,1,0,0,0.0408,Low
kedarnath,2021-08-22,8,6,114,1,0,0,0.1362,Low
badrinath,2021-08-22,8,6,114,1,0,0,0.0667,Low
yamunotri,2021-08-23,8,0,115,0,0,2,0.3758,Low
gangotri,2021-08-23,8,0,115,0,0,2,0.2019,Low
kedarnath,2021-08-23,8,0,115,0,0,2,0.2401,Low
badrinath,2021-08-23,8,0,115,0,0,2,0.2613,Low
yamunotri,2021-08-24,8,1,116,0,0,0,0.01,Low
gangotri,2021-08-24,8,1,116,0,0,0,0.01,Low
kedarnath,2021-08-24,8,1,116,0,0,0,0.184,Low
badrinath,2021-08-24,8,1,116,0,0,0,0.1219,Low
yamunotri,2021-08-25,8,2,117,0,0,2,0.2323,Low
gangotri,2021-08-25,8,2,117,0,0,2,0.3222,Low
kedarnath,2021-08-25,8,2,117,0,0,2,0.3192,Low
badrinath,2021-08-25,8,2,117,0,0,2,0.3667,Low
yamunotri,2021-08-26,8,3,118,0,0,0,0.1114,Low
gangotri,2021-08-26,8,3,118,0,0,0,0.0736,Low
kedarnath,2021-08-26,8,3,118,0,0,0,0.1309,Low
badrinath,2021-08-26,8,3,118,0,0,0,0.0406,Low
yamunotri,2021-08-27,8,4,119,0,0,2,0.4046,Medium
gangotri,2021-08-27,8,4,119,0,0,2,0.4981,Medium
kedarnath,2021-08-27,8,4,119,0,0,2,0.325,Low
badrinath,2021-08-27,8,4,119,0,0,2,0.3216,Low
yamunotri,2021-08-28,8,5,120,1,0,0,0.0975,Low
gangotri,2021-08-28,8,5,120,1,0,0,0.2838,Low
kedarnath,2021-08-28,8,5,120,1,0,0,0.3232,Low
badrinath,2021-08-28,8,5,120,1,0,0,0.105,Low
yamunotri,2021-08-29,8,6,121,1,1,0,0.4267,Medium
gangotri,2021-08-29,8,6,121,1,1,0,0.2438,Low
kedarnath,2021-08-29,8,6,121,1,1,0,0.3405,Low
badrinath,2021-08-29,8,6,121,1,1,0,0.2899,Low
yamunotri,2021-08-30,8,0,122,0,0,0,0.1106,Low
gangotri,2021-08-30,8,0,122,0,0,0,0.0434,Low
kedarnath,2021-08-30,8,0,122,0,0,0,0.2332,Low
badrinath,2021-08-30,8,0,122,0,0,0,0.0378,Low
yamunotri,2021-08-31,8,1,123,0,1,0,0.1293,Low
gangotri,2021-08-31,8,1,123,0,1,0,0.3229,Low
kedarnath,2021-08-31,8,1,123,0,1,0,0.1425,Low
badrinath,2021-08-31,8,1,123,0,1,0,0.0881,Low
yamunotri,2021-09-01,9,2,124,0,0,2,0.6611,High
gangotri,2021-09-01,9,2,124,0,0,2,0.5515,Medium
kedarnath,2021-09-01,9,2,124,0,0,2,0.628,Medium
badrinath,2021-09-01,9,2,124,0,0,2,0.4866,Medium
yamunotri,2021-09-02,9,3,125,0,1,1,0.8648,Extreme
gangotri,2021-09-02,9,3,125,0,1,1,0.75,High
kedarnath,2021-09-02,9,3,125,0,1,1,0.8471,High
badrinath,2021-09-02,9,3,125,0,1,1,0.7566,High
yamunotri,2021-09-03,9,4,126,0,0,1,0.5061,Medium
gangotri,2021-09-03,9,4,126,0,0,1,0.7035,High
kedarnath,2021-09-03,9,4,126,0,0,1,0.7392,High
badrinath,2021-09-03,9,4,126,0,0,1,0.7545,High
yamunotri,2021-09-04,9,5,127,1,1,1,0.9832,Extreme
gangotri,2021-09-04,9,5,127,1,1,1,0.7792,High
kedarnath,2021-09-04,9,5,127,1,1,2,0.6883,High
badrinath,2021-09-04,9,5,127,1,1,1,0.7341,High
yamunotri,2021-09-05,9,6,128,1,0,2,0.7535,High
gangotri,2021-09-05,9,6,128,1,0,1,0.8677,Extreme
kedarnath,2021-09-05,9,6,128,1,0,2,0.7179,High
badrinath,2021-09-05,9,6,128,1,0,2,0.7553,High
yamunotri,2021-09-06,9,0,129,0,0,1,0.7035,High
gangotri,2021-09-06,9,0,129,0,0,1,0.7031,High
kedarnath,2021-09-06,9,0,129,0,0,1,0.6348,Medium
badrinath,2021-09-06,9,0,129,0,0,1,0.7646,High
yamunotri,2021-09-07,9,1,130,0,0,1,0.5684,Medium
gangotri,2021-09-07,9,1,130,0,0,1,0.5457,Medium
kedarnath,2021-09-07,9,1,130,0,0,1,0.7444,High
badrinath,2021-09-07,9,1,130,0,0,1,0.5174,Medium
yamunotri,2021-09-08,9,2,131,0,0,0,0.4786,Medium
gangotri,2021-09-08,9,2,131,0,0,0,0.4259,Medium
kedarnath,2021-09-08,9,2,131,0,0,2,0.7053,High
badrinath,2021-09-08,9,2,131,0,0,2,0.4593,Medium
yamunotri,2021-09-09,9,3,132,0,0,1,0.7043,High
gangotri,2021-09-09,9,3,132,0,0,2,0.6461,Medium
kedarnath,2021-09-09,9,3,132,0,0,1,0.5246,Medium
badrinath,2021-09-09,9,3,132,0,0,1,0.5865,Medium
yamunotri,2021-09-10,9,4,133,0,0,1,0.5012,Medium
gangotri,2021-09-10,9,4,133,0,0,1,0.5952,Medium
kedarnath,2021-09-10,9,4,133,0,0,1,0.6707,High
badrinath,2021-09-10,9,4,133,0,0,1,0.7973,High
yamunotri,2021-09-11,9,5,134,1,0,1,0.7739,High
gangotri,2021-09-11,9,5,134,1,0,1,0.7411,High
kedarnath,2021-09-11,9,5,134,1,0,1,0.6102,Medium
badrinath,2021-09-11,9,5,134,1,0,1,0.5673,Medium
yamunotri,2021-09-12,9,6,135,1,1,0,0.3901,Low
gangotri,2021-09-12,9,6,135,1,1,0,0.5992,Medium
kedarnath,2021-09-12,9,6,135,1,1,0,0.4455,Medium
badrinath,2021-09-12,9,6,135,1,1,0,0.3827,Low
yamunotri,2021-09-13,9,0,136,0,0,1,0.6559,High
gangotri,2021-09-13,9,0,136,0,0,1,0.541,Medium
kedarnath,2021-09-13,9,0,136,0,0,1,0.6467,Medium
badrinath,2021-09-13,9,0,136,0,0,2,0.6015,Medium
yamunotri,2021-09-14,9,1,137,0,0,1,0.7007,High
gangotri,2021-09-14,9,1,137,0,0,1,0.7145,High
kedarnath,2021-09-14,9,1,137,0,0,2,0.5581,Medium
badrinath,2021-09-14,9,1,137,0,0,1,0.6948,High
yamunotri,2021-09-15,9,2,138,0,0,2,0.5661,Medium
gangotri,2021-09-15,9,2,138,0,0,2,0.5216,Medium
kedarnath,2021-09-15,9,2,138,0,0,1,0.554,Medium
badrinath,2021-09-15,9,2,138,0,0,2,0.4585,Medium
yamunotri,2021-09-16,9,3,139,0,0,1,0.5352,Medium
gangotri,2021-09-16,9,3,139,0,0,2,0.7174,High
kedarnath,2021-09-16,9,3,139,0,0,1,0.5558,Medium
badrinath,2021-09-16,9,3,139,0,0,1,0.7717,High
yamunotri,2021-09-17,9,4,140,0,0,0,0.2261,Low
gangotri,2021-09-17,9,4,140,0,0,0,0.2701,Low
kedarnath,2021-09-17,9,4,140,0,0,0,0.3253,Low
badrinath,2021-09-17,9,4,140,0,0,0,0.3459,Low
yamunotri,2021-09-18,9,5,141,1,0,1,0.7649,High
gangotri,2021-09-18,9,5,141,1,0,1,0.8344,High
kedarnath,2021-09-18,9,5,141,1,0,1,0.6355,Medium
badrinath,2021-09-18,9,5,141,1,0,1,0.592,Medium
yamunotri,2021-09-19,9,6,142,1,0,0,0.5318,Medium
gangotri,2021-09-19,9,6,142,1,0,0,0.3019,Low
kedarnath,2021-09-19,9,6,142,1,0,2,0.6859,High
badrinath,2021-09-19,9,6,142,1,0,0,0.3035,Low
yamunotri,2021-09-20,9,0,143,0,0,2,0.55,Medium
gangotri,2021-09-20,9,0,143,0,0,2,0.4886,Medium
kedarnath,2021-09-20,9,0,143,0,0,2,0.5406,Medium
badrinath,2021-09-20,9,0,143,0,0,2,0.5237,Medium
yamunotri,2021-09-21,9,1,144,0,0,1,0.4642,Medium
gangotri,2021-09-21,9,1,144,0,0,1,0.5514,Medium
kedarnath,2021-09-21,9,1,144,0,0,1,0.506,Medium
badrinath,2021-09-21,9,1,144,0,0,1,0.7351,High
yamunotri,2021-09-22,9,2,145,0,0,2,0.7358,High
gangotri,2021-09-22,9,2,145,0,0,2,0.5165,Medium
kedarnath,2021-09-22,9,2,145,0,0,2,0.5052,Medium
badrinath,2021-09-22,9,2,145,0,0,2,0.6653,High
yamunotri,2021-09-23,9,3,146,0,0,1,0.7772,High
gangotri,2021-09-23,9,3,146,0,0,1,0.4871,Medium
kedarnath,2021-09-23,9,3,146,0,0,1,0.5834,Medium
badrinath,2021-09-23,9,3,146,0,0,1,0.5344,Medium
yamunotri,2021-09-24,9,4,147,0,0,1,0.6052,Medium
gangotri,2021-09-24,9,4,147,0,0,1,0.7518,High
kedarnath,2021-09-24,9,4,147,0,0,1,0.4846,Medium
badrinath,2021-09-24,9,4,147,0,0,1,0.6132,Medium
yamunotri,2021-09-25,9,5,148,1,0,1,0.7642,High
gangotri,2021-09-25,9,5,148,1,0,1,0.8186,High
kedarnath,2021-09-25,9,5,148,1,0,1,0.838,High
badrinath,2021-09-25,9,5,148,1,0,1,0.7371,High
yamunotri,2021-09-26,9,6,149,1,0,2,0.5761,Medium
gangotri,2021-09-26,9,6,149,1,0,1,0.8672,Extreme
kedarnath,2021-09-26,9,6,149,1,0,2,0.8081,High
badrinath,2021-09-26,9,6,149,1,0,2,0.8073,High
yamunotri,2021-09-27,9,0,150,0,0,1,0.4812,Medium
gangotri,2021-09-27,9,0,150,0,0,1,0.6324,Medium
kedarnath,2021-09-27,9,0,150,0,0,1,0.5579,Medium
badrinath,2021-09-27,9,0,150,0,0,1,0.4568,Medium
yamunotri,2021-09-28,9,1,151,0,0,1,0.5547,Medium
gangotri,2021-09-28,9,1,151,0,0,1,0.6854,High
kedarnath,2021-09-28,9,1,151,0,0,1,0.5676,Medium
badrinath,2021-09-28,9,1,151,0,0,1,0.747,High
yamunotri,2021-09-29,9,2,152,0,0,2,0.6858,High
gangotri,2021-09-29,9,2,152,0,0,2,0.4724,Medium
kedarnath,2021-09-29,9,2,152,0,0,2,0.7168,High
badrinath,2021-09-29,9,2,152,0,0,2,0.5524,Medium
yamunotri,2021-09-30,9,3,153,0,0,1,0.617,Medium
gangotri,2021-09-30,9,3,153,0,0,1,0.7357,High
kedarnath,2021-09-30,9,3,153,0,0,1,0.5987,Medium
badrinath,2021-09-30,9,3,153,0,0,2,0.4144,Medium
yamunotri,2021-10-01,10,4,154,0,0,0,0.3528,Low
gangotri,2021-10-01,10,4,154,0,0,0,0.2595,Low
kedarnath,2021-10-01,10,4,154,0,0,0,0.3769,Low
badrinath,2021-10-01,10,4,154,0,0,0,0.2328,Low
yamunotri,2021-10-02,10,5,155,1,0,1,0.8336,High
gangotri,2021-10-02,10,5,155,1,0,1,0.5907,Medium
kedarnath,2021-10-02,10,5,155,1,0,1,0.7255,High
badrinath,2021-10-02,10,5,155,1,0,1,0.6852,High
yamunotri,2021-10-03,10,6,156,1,0,1,0.7517,High
gangotri,2021-10-03,10,6,156,1,0,2,0.6217,Medium
kedarnath,2021-10-03,10,6,156,1,0,2,0.7078,High
badrinath,2021-10-03,10,6,156,1,0,2,0.6737,High
yamunotri,2021-10-04,10,0,157,0,0,2,0.4053,Medium
gangotri,2021-10-04,10,0,157,0,0,2,0.4308,Medium
kedarnath,2021-10-04,10,0,157,0,0,2,0.4576,Medium
badrinath,2021-10-04,10,0,157,0,0,2,0.7347,High
yamunotri,2021-10-05,10,1,158,0,0,2,0.5765,Medium
gangotri,2021-10-05,10,1,158,0,0,1,0.4919,Medium
kedarnath,2021-10-05,10,1,158,0,0,1,0.6577,High
badrinath,2021-10-05,10,1,158,0,0,2,0.6074,Medium
yamunotri,2021-10-06,10,2,159,0,0,1,0.529,Medium
gangotri,2021-10-06,10,2,159,0,0,1,0.7994,High
kedarnath,2021-10-06,10,2,159,0,0,1,0.658,High
badrinath,2021-10-06,10,2,159,0,0,1,0.6748,High
yamunotri,2021-10-07,10,3,160,0,0,1,0.6386,Medium
gangotri,2021-10-07,10,3,160,0,0,1,0.5114,Medium
kedarnath,2021-10-07,10,3,160,0,0,2,0.4414,Medium
badrinath,2021-10-07,10,3,160,0,0,1,0.604,Medium
yamunotri,2021-10-08,10,4,161,0,0,1,0.4605,Medium
gangotri,2021-10-08,10,4,161,0,0,1,0.5101,Medium
kedarnath,2021-10-08,10,4,161,0,0,1,0.68,High
badrinath,2021-10-08,10,4,161,0,0,1,0.6743,High
yamunotri,2021-10-09,10,5,162,1,0,0,0.4517,Medium
gangotri,2021-10-09,10,5,162,1,0,2,0.7997,High
kedarnath,2021-10-09,10,5,162,1,0,2,0.6088,Medium
badrinath,2021-10-09,10,5,162,1,0,2,0.5854,Medium
yamunotri,2021-10-10,10,6,163,1,0,0,0.4415,Medium
gangotri,2021-10-10,10,6,163,1,0,0,0.538,Medium
kedarnath,2021-10-10,10,6,163,1,0,1,0.6781,High
badrinath,2021-10-10,10,6,163,1,0,0,0.3707,Low
yamunotri,2021-10-11,10,0,164,0,0,1,0.4623,Medium
gangotri,2021-10-11,10,0,164,0,0,1,0.4713,Medium
kedarnath,2021-10-11,10,0,164,0,0,1,0.4938,Medium
badrinath,2021-10-11,10,0,164,0,0,1,0.6867,High
yamunotri,2021-10-12,10,1,165,0,0,2,0.6599,High
gangotri,2021-10-12,10,1,165,0,0,2,0.6688,High
kedarnath,2021-10-12,10,1,165,0,0,2,0.5032,Medium
badrinath,2021-10-12,10,1,165,0,0,2,0.5125,Medium
yamunotri,2021-10-13,10,2,166,0,0,1,0.6431,Medium
gangotri,2021-10-13,10,2,166,0,0,1,0.6603,High
kedarnath,2021-10-13,10,2,166,0,0,1,0.4577,Medium
badrinath,2021-10-13,10,2,166,0,0,1,0.5167,Medium
yamunotri,2021-10-14,10,3,167,0,0,2,0.6141,Medium
gangotri,2021-10-14,10,3,167,0,0,2,0.5243,Medium
kedarnath,2021-10-14,10,3,167,0,0,2,0.5763,Medium
badrinath,2021-10-14,10,3,167,0,0,2,0.4652,Medium
yamunotri,2021-10-15,10,4,168,0,0,1,0.4736,Medium
gangotri,2021-10-15,10,4,168,0,0,1,0.7945,High
kedarnath,2021-10-15,10,4,168,0,0,1,0.5998,Medium
badrinath,2021-10-15,10,4,168,0,0,1,0.7797,High
yamunotri,2021-10-16,10,5,169,1,0,2,0.6556,High
gangotri,2021-10-16,10,5,169,1,0,2,0.8052,High
kedarnath,2021-10-16,10,5,169,1,0,2,0.4854,Medium
badrinath,2021-10-16,10,5,169,1,0,2,0.567,Medium
yamunotri,2021-10-17,10,6,170,1,0,1,0.6122,Medium
gangotri,2021-10-17,10,6,170,1,0,1,0.871,Extreme
kedarnath,2021-10-17,10,6,170,1,0,1,0.6608,High
badrinath,2021-10-17,10,6,170,1,0,1,0.8195,High
yamunotri,2021-10-18,10,0,171,0,0,1,0.7617,High
gangotri,2021-10-18,10,0,171,0,0,1,0.5435,Medium
kedarnath,2021-10-18,10,0,171,0,0,1,0.5386,Medium
badrinath,2021-10-18,10,0,171,0,0,1,0.6999,High
yamunotri,2021-10-19,10,1,172,0,0,1,0.5462,Medium
gangotri,2021-10-19,10,1,172,0,0,1,0.6369,Medium
kedarnath,2021-10-19,10,1,172,0,0,1,0.6804,High
badrinath,2021-10-19,10,1,172,0,0,1,0.5698,Medium
yamunotri,2021-10-20,10,2,173,0,0,1,0.4681,Medium
gangotri,2021-10-20,10,2,173,0,0,1,0.5308,Medium
kedarnath,2021-10-20,10,2,173,0,0,1,0.739,High
badrinath,2021-10-20,10,2,173,0,0,1,0.5534,Medium
yamunotri,2021-10-21,10,3,174,0,0,2,0.5463,Medium
gangotri,2021-10-21,10,3,174,0,0,2,0.7389,High
kedarnath,2021-10-21,10,3,174,0,0,2,0.5251,Medium
badrinath,2021-10-21,10,3,174,0,0,2,0.422,Medium
yamunotri,2021-10-22,10,4,175,0,0,2,0.5666,Medium
gangotri,2021-10-22,10,4,175,0,0,2,0.4579,Medium
kedarnath,2021-10-22,10,4,175,0,0,2,0.4328,Medium
badrinath,2021-10-22,10,4,175,0,0,2,0.5518,Medium
yamunotri,2021-10-23,10,5,176,1,0,1,0.7467,High
gangotri,2021-10-23,10,5,176,1,0,1,0.8689,Extreme
kedarnath,2021-10-23,10,5,176,1,0,1,0.6412,Medium
badrinath,2021-10-23,10,5,176,1,0,1,0.8097,High
yamunotri,2021-10-24,10,6,177,1,0,1,0.6904,High
gangotri,2021-10-24,10,6,177,1,0,1,0.5406,Medium
kedarnath,2021-10-24,10,6,177,1,0,1,0.7666,High
badrinath,2021-10-24,10,6,177,1,0,1,0.5699,Medium
yamunotri,2021-10-25,10,0,178,0,0,1,0.6759,High
gangotri,2021-10-25,10,0,178,0,0,1,0.4671,Medium
kedarnath,2021-10-25,10,0,178,0,0,2,0.6726,High
badrinath,2021-10-25,10,0,178,0,0,1,0.7719,High
yamunotri,2021-10-26,10,1,179,0,0,1,0.5397,Medium
gangotri,2021-10-26,10,1,179,0,0,1,0.6044,Medium
kedarnath,2021-10-26,10,1,179,0,0,1,0.4612,Medium
badrinath,2021-10-26,10,1,179,0,0,1,0.7221,High
yamunotri,2021-10-27,10,2,180,0,0,0,0.2885,Low
gangotri,2021-10-27,10,2,180,0,0,0,0.2885,Low
kedarnath,2021-10-27,10,2,180,0,0,0,0.4499,Medium
badrinath,2021-10-27,10,2,180,0,0,0,0.4564,Medium
yamunotri,2021-10-28,10,3,181,0,0,1,0.513,Medium
gangotri,2021-10-28,10,3,181,0,0,1,0.452,Medium
kedarnath,2021-10-28,10,3,181,0,0,1,0.5132,Medium
badrinath,2021-10-28,10,3,181,0,0,1,0.5223,Medium
yamunotri,2021-10-29,10,4,182,0,0,1,0.5718,Medium
gangotri,2021-10-29,10,4,182,0,0,1,0.5627,Medium
kedarnath,2021-10-29,10,4,182,0,0,1,0.7118,High
badrinath,2021-10-29,10,4,182,0,0,1,0.6788,High
yamunotri,2021-10-30,10,5,183,1,0,1,0.7615,High
gangotri,2021-10-30,10,5,183,1,0,1,0.6929,High
kedarnath,2021-10-30,10,5,183,1,0,1,0.8601,Extreme
badrinath,2021-10-30,10,5,183,1,0,1,0.5651,Medium
yamunotri,2021-10-31,10,6,184,1,0,0,0.3388,Low
gangotri,2021-10-31,10,6,184,1,0,1,0.7534,High
kedarnath,2021-10-31,10,6,184,1,0,1,0.566,Medium
badrinath,2021-10-31,10,6,184,1,0,1,0.5562,Medium
yamunotri,2021-11-01,11,0,185,0,0,0,0.2736,Low
gangotri,2021-11-01,11,0,185,0,0,0,0.2144,Low
kedarnath,2021-11-01,11,0,185,0,0,0,0.3128,Low
badrinath,2021-11-01,11,0,185,0,0,0,0.4661,Medium
yamunotri,2021-11-02,11,1,186,0,0,1,0.5619,Medium
gangotri,2021-11-02,11,1,186,0,0,1,0.7184,High
kedarnath,2021-11-02,11,1,186,0,0,1,0.5446,Medium
badrinath,2021-11-02,11,1,186,0,0,1,0.6695,High
yamunotri,2021-11-03,11,2,187,0,0,1,0.4526,Medium
gangotri,2021-11-03,11,2,187,0,0,1,0.7,High
kedarnath,2021-11-03,11,2,187,0,0,1,0.7535,High
badrinath,2021-11-03,11,2,187,0,0,1,0.5765,Medium
yamunotri,2021-11-04,11,3,188,0,0,2,0.4761,Medium
gangotri,2021-11-04,11,3,188,0,0,1,0.724,High
kedarnath,2021-11-04,11,3,188,0,0,1,0.516,Medium
badrinath,2021-11-04,11,3,188,0,0,1,0.4969,Medium
yamunotri,2021-11-05,11,4,189,0,0,1,0.6533,High
gangotri,2021-11-05,11,4,189,0,0,1,0.4896,Medium
kedarnath,2021-11-05,11,4,189,0,0,1,0.5082,Medium
badrinath,2021-11-05,11,4,189,0,0,1,0.7405,High
yamunotri,2022-05-01,5,6,1,1,1,1,1.0,Extreme
gangotri,2022-05-01,5,6,1,1,1,1,1.0,Extreme
kedarnath,2022-05-01,5,6,1,1,1,1,1.0,Extreme
badrinath,2022-05-01,5,6,1,1,1,1,1.0,Extreme
yamunotri,2022-05-02,5,0,2,0,1,1,0.9386,Extreme
gangotri,2022-05-02,5,0,2,0,1,1,0.7739,High
kedarnath,2022-05-02,5,0,2,0,1,1,1.0,Extreme
badrinath,2022-05-02,5,0,2,0,1,1,1.0,Extreme
yamunotri,2022-05-03,5,1,3,0,1,2,0.7873,High
gangotri,2022-05-03,5,1,3,0,1,2,1.0,Extreme
kedarnath,2022-05-03,5,1,3,0,1,2,1.0,Extreme
badrinath,2022-05-03,5,1,3,0,1,2,1.0,Extreme
yamunotri,2022-05-04,5,2,4,0,1,1,0.9365,Extreme
gangotri,2022-05-04,5,2,4,0,1,1,0.7948,High
kedarnath,2022-05-04,5,2,4,0,1,1,1.0,Extreme
badrinath,2022-05-04,5,2,4,0,1,1,1.0,Extreme
yamunotri,2022-05-05,5,3,5,0,0,2,0.9338,Extreme
gangotri,2022-05-05,5,3,5,0,0,2,0.8791,Extreme
kedarnath,2022-05-05,5,3,5,0,0,2,0.6452,Medium
badrinath,2022-05-05,5,3,5,0,0,2,0.8428,High
yamunotri,2022-05-06,5,4,6,0,0,1,0.7753,High
gangotri,2022-05-06,5,4,6,0,0,1,0.6614,High
kedarnath,2022-05-06,5,4,6,0,0,1,0.7901,High
badrinath,2022-05-06,5,4,6,0,0,1,0.8379,High
yamunotri,2022-05-07,5,5,7,1,0,0,0.7551,High
gangotri,2022-05-07,5,5,7,1,0,0,0.4921,Medium
kedarnath,2022-05-07,5,5,7,1,0,0,0.774,High
badrinath,2022-05-07,5,5,7,1,0,0,0.6914,High
yamunotri,2022-05-08,5,6,8,1,0,1,0.8484,High
gangotri,2022-05-08,5,6,8,1,0,1,0.8049,High
kedarnath,2022-05-08,5,6,8,1,0,1,0.8959,Extreme
badrinath,2022-05-08,5,6,8,1,0,1,1.0,Extreme
yamunotri,2022-05-09,5,0,9,0,0,1,0.8991,Extreme
gangotri,2022-05-09,5,0,9,0,0,1,0.9947,Extreme
kedarnath,2022-05-09,5,0,9,0,0,1,0.9717,Extreme
badrinath,2022-05-09,5,0,9,0,0,1,0.8642,Extreme
yamunotri,2022-05-10,5,1,10,0,0,2,0.6014,Medium
gangotri,2022-05-10,5,1,10,0,0,2,0.9185,Extreme
kedarnath,2022-05-10,5,1,10,0,0,2,0.7185,High
badrinath,2022-05-10,5,1,10,0,0,2,0.7647,High
yamunotri,2022-05-11,5,2,11,0,0,0,0.4471,Medium
gangotri,2022-05-11,5,2,11,0,0,1,0.7201,High
kedarnath,2022-05-11,5,2,11,0,0,0,0.6504,High
badrinath,2022-05-11,5,2,11,0,0,2,0.8961,Extreme
yamunotri,2022-05-12,5,3,12,0,0,1,0.8774,Extreme
gangotri,2022-05-12,5,3,12,0,0,1,0.7362,High
kedarnath,2022-05-12,5,3,12,0,0,1,0.7203,High
badrinath,2022-05-12,5,3,12,0,0,1,0.6599,High
yamunotri,2022-05-13,5,4,13,0,0,1,0.7554,High
gangotri,2022-05-13,5,4,13,0,0,1,0.8346,High
kedarnath,2022-05-13,5,4,13,0,0,1,0.7488,High
badrinath,2022-05-13,5,4,13,0,0,1,0.8089,High
yamunotri,2022-05-14,5,5,14,1,0,1,1.0,Extreme
gangotri,2022-05-14,5,5,14,1,0,1,0.9713,Extreme
kedarnath,2022-05-14,5,5,14,1,0,1,0.9748,Extreme
badrinath,2022-05-14,5,5,14,1,0,1,0.8142,High
yamunotri,2022-05-15,5,6,15,1,0,1,0.7765,High
gangotri,2022-05-15,5,6,15,1,0,1,0.8974,Extreme
kedarnath,2022-05-15,5,6,15,1,0,1,0.9981,Extreme
badrinath,2022-05-15,5,6,15,1,0,1,0.7832,High
yamunotri,2022-05-16,5,0,16,0,0,1,0.8276,High
gangotri,2022-05-16,5,0,16,0,0,1,0.9074,Extreme
kedarnath,2022-05-16,5,0,16,0,0,1,0.8034,High
badrinath,2022-05-16,5,0,16,0,0,1,0.8014,High
yamunotri,2022-05-17,5,1,17,0,0,1,0.8048,High
gangotri,2022-05-17,5,1,17,0,0,1,0.6551,High
kedarnath,2022-05-17,5,1,17,0,0,1,0.8327,High
badrinath,2022-05-17,5,1,17,0,0,1,0.6805,High
yamunotri,2022-05-18,5,2,18,0,0,1,0.9305,Extreme
gangotri,2022-05-18,5,2,18,0,0,1,0.7999,High
kedarnath,2022-05-18,5,2,18,0,0,1,0.9511,Extreme
badrinath,2022-05-18,5,2,18,0,0,1,0.7833,High
